CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
6248306,1,1,2,M,18,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2013
6248306,2,1,4,M,23,3,9,-,W,3,"SAN DIEGO","SAN DIEGO",2013
6248372,2,1,4,M,40,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6248380,1,1,4,M,71,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2013
6248396,1,1,4,M,26,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6248401,1,1,4,M,23,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6248405,1,1,3,F,32,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6248409,2,1,3,M,76,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6248421,1,1,3,-,11,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6248445,1,1,4,M,13,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2013
6248696,1,1,4,M,20,3,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2013
6248704,1,1,4,M,12,4,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2013
6250843,2,1,3,F,51,4,9,-,-,3,"SAN DIEGO","LA MESA",2013
6251034,1,1,3,M,25,4,9,P,-,3,"SAN DIEGO","NATIONAL CITY",2013
6251364,1,1,2,-,998,0,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6251364,2,1,3,F,66,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6251365,2,1,3,M,12,3,9,P,-,0,"SAN DIEGO","NATIONAL CITY",2013
6251365,3,1,3,M,46,4,9,P,-,0,"SAN DIEGO","NATIONAL CITY",2013
6251368,3,1,3,M,18,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6251368,4,1,3,M,63,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6251384,2,1,3,M,73,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6251388,1,1,4,M,30,3,9,-,V,3,"SAN DIEGO","SAN DIEGO",2013
6251432,1,1,3,F,6,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6251432,2,1,2,M,44,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6252097,2,1,3,F,42,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6252519,2,1,3,F,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6253007,1,1,3,M,18,3,0,P,-,0,"SAN DIEGO","NATIONAL CITY",2013
6254023,2,1,3,F,87,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2013
6254082,2,1,3,M,39,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6254308,2,1,3,M,23,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6254712,1,1,3,M,43,4,9,-,-,3,"SAN DIEGO",VISTA,2013
6254931,2,1,3,F,25,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6255526,1,1,3,M,52,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6255530,1,1,3,-,21,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6255530,2,1,2,M,36,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6255530,2,2,2,F,24,0,5,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6255530,2,3,2,F,27,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6255531,1,1,3,M,23,3,9,P,-,3,"SAN DIEGO","LA MESA",2013
6255561,1,1,3,F,39,2,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6255561,2,1,3,F,41,2,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6255569,1,1,5,M,12,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6255569,1,2,2,F,36,0,4,M,H,0,"SAN DIEGO","SAN DIEGO",2013
6255569,1,3,2,F,11,0,5,M,H,0,"SAN DIEGO","SAN DIEGO",2013
6255569,1,4,2,F,1,0,9,M,H,0,"SAN DIEGO","SAN DIEGO",2013
6255585,1,1,3,M,28,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6256111,1,1,3,M,22,3,1,P,A,3,"SAN DIEGO","LA MESA",2013
6256115,1,1,4,M,44,3,9,-,-,3,"SAN DIEGO","LA MESA",2013
6256445,2,1,3,M,16,4,9,-,-,3,"SAN DIEGO",CORONADO,2013
6256559,2,1,4,F,20,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2013
6257448,2,1,3,M,23,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6257456,1,1,4,M,9,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2013
6257456,2,1,2,M,6,0,4,P,G,0,"SAN DIEGO","SAN DIEGO",2013
6257472,1,1,4,M,48,3,9,P,N,0,"SAN DIEGO","SAN DIEGO",2013
6257488,1,1,4,M,51,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6257503,2,1,4,M,48,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6257507,2,1,3,M,74,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6257515,2,1,4,M,53,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6257532,1,1,4,M,57,4,1,P,V,1,"SAN DIEGO","IMPERIAL BEACH",2013
6257567,2,1,1,M,30,4,1,P,W,2,"SAN DIEGO",POWAY,2013
6257661,1,1,3,F,68,4,9,-,-,3,"SAN DIEGO",CARLSBAD,2013
6257669,2,1,4,F,17,4,1,P,V,2,"SAN DIEGO",CARLSBAD,2013
6257681,2,1,3,M,16,4,9,-,-,3,"SAN DIEGO","IMPERIAL BEACH",2013
6257685,2,1,4,F,16,4,1,P,V,2,"SAN DIEGO","IMPERIAL BEACH",2013
6260713,1,1,4,M,29,4,1,P,V,0,"SAN DIEGO",VISTA,2013
6260965,2,1,3,M,52,3,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2013
6261138,1,1,4,M,67,3,9,P,W,3,"SAN DIEGO",CORONADO,2013
6261286,1,1,4,M,33,2,1,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6261353,2,1,3,M,85,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6261357,1,1,3,-,57,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6261776,1,1,4,M,15,3,1,P,V,1,"SAN DIEGO","SAN MARCOS",2013
6261816,1,1,4,F,52,4,1,P,V,1,"SAN DIEGO",ESCONDIDO,2013
6261816,2,1,2,M,4,0,3,M,Q,0,"SAN DIEGO",ESCONDIDO,2013
6261816,2,2,2,M,14,0,6,M,G,0,"SAN DIEGO",ESCONDIDO,2013
6262257,2,1,3,M,45,2,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6262275,1,1,4,M,25,4,1,P,V,1,"SAN DIEGO","NATIONAL CITY",2013
6262305,1,1,4,M,9,3,1,A,W,0,"SAN DIEGO",UNINCORPORATED,2013
6262797,1,1,3,F,3,3,9,-,-,0,"SAN DIEGO","NATIONAL CITY",2013
6262797,2,1,2,M,28,0,4,L,G,0,"SAN DIEGO","NATIONAL CITY",2013
6262797,2,2,2,F,39,0,6,L,G,0,"SAN DIEGO","NATIONAL CITY",2013
6262797,2,3,2,M,51,0,3,L,G,0,"SAN DIEGO","NATIONAL CITY",2013
6263354,1,1,4,M,16,3,1,P,V,0,"SAN DIEGO",UNINCORPORATED,2013
6264462,1,1,4,M,43,2,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2013
6264466,1,1,4,F,15,2,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2013
6265090,1,1,3,-,26,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265166,1,1,3,M,55,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265170,1,1,3,M,22,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265178,2,1,3,M,6,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265186,2,1,4,M,57,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2013
6265455,2,1,3,M,52,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265459,2,1,3,F,58,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265479,1,1,3,-,998,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265492,1,1,2,M,16,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6265492,2,1,3,M,79,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265492,3,1,3,F,82,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265499,1,1,4,-,62,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6265500,2,1,3,F,62,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6265867,2,1,4,M,25,4,1,P,V,1,"SAN DIEGO",ESCONDIDO,2013
6265868,2,1,3,F,34,4,9,-,-,3,"SAN DIEGO",ESCONDIDO,2013
6265874,2,1,3,F,22,4,9,-,-,0,"SAN DIEGO",ESCONDIDO,2013
6266427,1,1,4,M,73,3,1,P,A,1,"SAN DIEGO","CHULA VISTA",2013
6266513,2,1,3,F,14,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6266963,2,1,3,M,47,4,0,N,P,0,"SAN DIEGO",ESCONDIDO,2013
6267119,1,1,2,F,11,0,6,M,G,0,"SAN DIEGO","CHULA VISTA",2013
6267119,2,1,3,M,13,2,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6267119,3,1,3,M,9,2,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6268445,1,1,2,M,41,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2013
6268445,2,1,3,M,17,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6268449,2,1,3,M,16,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2013
6268577,2,1,3,M,23,3,9,-,-,0,"SAN DIEGO",ESCONDIDO,2013
6270037,2,1,3,M,86,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6271773,2,1,3,F,62,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6272192,2,1,4,M,18,3,9,P,V,2,"SAN DIEGO",ESCONDIDO,2013
6272209,2,1,3,F,77,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2013
6272224,2,1,3,F,65,4,9,-,-,0,"SAN DIEGO",ESCONDIDO,2013
6272228,2,1,4,M,40,3,1,P,V,1,"SAN DIEGO",ESCONDIDO,2013
6273194,1,1,3,F,63,4,0,P,-,1,"SAN DIEGO",UNINCORPORATED,2013
6273543,1,1,4,M,16,4,9,-,-,3,"SAN DIEGO","SAN MARCOS",2013
6274563,1,1,2,M,2,0,6,M,Q,0,"SAN DIEGO",UNINCORPORATED,2013
6274563,2,1,3,M,73,2,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6274645,1,1,3,F,21,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274645,2,1,2,M,46,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6274648,1,1,3,M,56,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6274650,2,1,3,F,12,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274659,2,1,3,M,54,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274663,2,1,3,-,16,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274664,2,1,3,F,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274666,2,1,3,F,42,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274669,2,1,3,F,33,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6274669,3,1,3,M,8,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6274669,4,1,3,F,6,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6274671,2,1,3,F,10,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274672,2,1,3,F,36,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6274738,1,1,3,F,12,4,0,P,-,3,"SAN DIEGO","NATIONAL CITY",2013
6275169,2,1,3,F,79,3,9,-,-,0,"SAN DIEGO",ESCONDIDO,2013
6275254,2,1,3,F,42,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6275254,3,1,2,M,25,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6275847,1,1,4,M,998,3,1,P,V,2,"SAN DIEGO","NATIONAL CITY",2013
6275875,1,1,3,F,16,4,0,P,-,0,"SAN DIEGO","NATIONAL CITY",2013
6276655,1,1,3,F,61,3,9,-,P,0,"SAN DIEGO",ESCONDIDO,2013
6276667,1,1,4,M,16,3,1,P,V,0,"SAN DIEGO",ESCONDIDO,2013
6277524,1,1,3,M,25,3,9,N,P,0,"SAN DIEGO","SAN DIEGO",2013
6277526,1,1,3,M,54,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2013
6277528,1,1,4,M,14,3,0,P,W,1,"SAN DIEGO","SAN DIEGO",2013
6277530,1,1,3,M,30,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277534,2,1,3,F,74,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277548,1,1,4,-,55,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277554,2,1,3,M,50,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277557,2,1,3,M,75,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6277561,2,1,3,F,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277573,1,1,4,M,9,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2013
6277573,2,1,2,F,38,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6277573,2,2,2,M,18,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6277574,1,1,3,F,24,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6277575,2,1,4,M,50,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2013
6277578,1,1,4,M,77,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2013
6277583,1,1,3,-,52,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6277589,2,1,4,M,26,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2013
6277595,2,1,3,M,70,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6277595,3,1,3,M,49,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6277598,2,1,3,F,53,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6277635,2,1,4,M,23,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2013
6277740,2,1,3,F,58,4,0,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6278165,1,1,3,M,4,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6278182,2,1,3,F,39,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6278186,1,1,3,M,68,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6278193,2,1,3,M,53,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6278197,2,1,4,F,30,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2013
6278209,2,1,3,F,66,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2013
6278217,1,1,3,F,6,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6278828,1,1,3,F,77,3,9,P,-,0,"SAN DIEGO",ESCONDIDO,2013
6279204,2,1,3,F,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6279226,2,1,3,F,25,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6279234,2,1,3,F,27,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6280689,1,1,3,F,23,4,9,-,-,3,"SAN DIEGO",ESCONDIDO,2013
6280769,2,1,4,F,37,3,1,P,A,0,"SAN DIEGO",VISTA,2013
6281368,2,1,3,F,21,2,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6281368,3,1,3,F,2,2,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6281379,2,1,4,M,34,4,1,P,V,0,"SAN DIEGO",UNINCORPORATED,2013
6281954,1,1,4,F,17,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6282044,1,1,4,M,15,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2013
6282083,1,1,3,M,24,2,9,P,-,3,"SAN DIEGO",UNINCORPORATED,2013
6282083,2,1,2,F,78,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2013
6283444,1,1,3,M,13,3,9,-,-,3,"SAN DIEGO",VISTA,2013
6283444,2,1,2,F,10,0,3,M,G,0,"SAN DIEGO",VISTA,2013
6283444,2,2,2,M,1,0,6,M,Q,0,"SAN DIEGO",VISTA,2013
6283444,2,3,2,M,7,0,4,M,Q,0,"SAN DIEGO",VISTA,2013
6283618,1,1,2,F,19,0,3,M,B,0,"SAN DIEGO","SAN DIEGO",2013
6283618,2,1,3,M,31,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6284407,2,1,3,M,65,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2013
6284419,2,1,4,M,55,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6284423,1,1,1,F,21,4,1,M,H,0,"SAN DIEGO","SAN DIEGO",2013
6284499,1,1,3,M,30,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6284499,2,1,2,F,68,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2013
6284503,1,1,3,M,22,2,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6286312,1,1,4,F,32,3,9,P,W,3,"SAN DIEGO",CORONADO,2013
6286312,2,1,4,M,45,3,9,P,W,3,"SAN DIEGO",CORONADO,2013
6286440,2,1,3,F,46,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6286441,2,1,3,F,12,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6286445,1,1,4,-,57,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2013
6286446,1,1,3,M,19,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2013
6286452,2,1,3,M,15,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6286459,1,1,3,F,21,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2013
6286466,2,1,4,F,50,4,1,P,X,3,"SAN DIEGO","SAN DIEGO",2013
6286468,2,1,4,M,16,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6287005,1,1,3,M,71,3,9,-,-,3,"SAN DIEGO",VISTA,2013
6287561,2,1,4,F,50,2,1,P,W,1,"SAN DIEGO",ENCINITAS,2013
6287674,2,1,3,M,28,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2013
6289351,1,1,3,M,18,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2013
6289370,1,1,2,F,2,0,4,M,Q,0,"SAN DIEGO",SANTEE,2013
6289370,1,2,2,M,5,0,6,M,Q,0,"SAN DIEGO",SANTEE,2013
6289370,2,1,3,M,14,3,9,-,-,3,"SAN DIEGO",SANTEE,2013
6290083,1,1,3,F,15,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6290139,1,1,3,M,38,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6290176,1,1,3,M,59,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6290177,1,1,3,M,35,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6290196,1,1,2,F,24,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6290196,2,1,3,F,50,1,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2014
6290228,1,1,3,M,19,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2013
6290232,1,1,3,M,45,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6290236,1,1,3,F,40,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6290243,1,1,3,F,80,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6290269,1,1,3,M,20,1,0,P,-,0,"SAN DIEGO",CARLSBAD,2014
6290269,2,1,2,F,17,0,3,B,-,0,"SAN DIEGO",CARLSBAD,2014
6290269,2,2,2,M,19,0,4,B,-,0,"SAN DIEGO",CARLSBAD,2014
6290278,1,1,3,M,25,1,1,P,W,1,"SAN DIEGO","SAN DIEGO",2013
6290301,1,1,3,M,60,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2013
6290301,2,1,1,M,64,2,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2013
6290322,1,1,3,M,42,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6290322,2,1,2,M,82,3,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6290322,2,2,1,F,73,3,1,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6290330,2,1,3,M,24,1,9,-,-,3,"SAN DIEGO",SANTEE,2013
6290405,1,1,3,M,36,1,9,P,-,3,"SAN DIEGO","CHULA VISTA",2014
6290467,1,1,3,M,31,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6290467,2,1,1,M,60,1,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2014
6290469,2,1,4,M,65,1,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6290515,2,1,3,M,89,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6290551,1,1,3,M,54,1,9,-,-,3,"SAN DIEGO","EL CAJON",2014
6290551,3,1,2,F,28,0,3,M,G,0,"SAN DIEGO","EL CAJON",2014
6290594,2,1,3,F,27,1,9,-,-,3,"SAN DIEGO","DEL MAR",2014
6290634,1,1,1,M,87,1,1,M,H,1,"SAN DIEGO","SAN DIEGO",2014
6290634,2,1,3,F,80,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6290642,1,1,3,M,23,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6290671,1,1,2,M,13,3,6,P,G,0,"SAN DIEGO","SAN DIEGO",2014
6290671,1,2,2,M,14,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6290671,2,1,3,M,20,1,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6290721,2,1,3,F,65,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6290722,2,1,3,F,62,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6290729,2,1,3,M,81,1,9,P,-,3,"SAN DIEGO","SAN DIEGO",2014
6290734,1,1,3,M,49,1,9,P,-,3,"SAN DIEGO","NATIONAL CITY",2014
6290942,1,1,4,M,48,1,1,P,V,1,"SAN DIEGO",SANTEE,2013
6290943,1,1,3,M,30,1,9,-,-,3,"SAN DIEGO",OCEANSIDE,2013
6291047,1,1,3,M,52,1,9,-,-,3,"SAN DIEGO",OCEANSIDE,2013
6291060,1,1,1,M,29,2,1,L,B,0,"SAN DIEGO","CHULA VISTA",2014
6291060,2,1,4,M,46,1,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6291069,1,1,4,M,22,1,1,P,V,1,"SAN DIEGO","SAN MARCOS",2014
6291093,1,1,3,M,18,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6291097,1,1,3,M,21,1,0,P,-,0,"SAN DIEGO","CHULA VISTA",2014
6291097,2,1,2,F,21,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2014
6291114,1,1,3,M,82,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6291268,1,1,3,F,54,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6291319,1,1,3,F,29,1,9,-,-,0,"SAN DIEGO",CARLSBAD,2014
6291319,2,1,3,F,29,3,9,-,-,0,"SAN DIEGO",CARLSBAD,2014
6291319,3,1,3,M,31,3,9,-,-,0,"SAN DIEGO",CARLSBAD,2014
6291324,2,1,3,F,62,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6291500,2,1,4,M,38,3,1,W,-,0,"SAN DIEGO","SAN DIEGO",2014
6291505,1,1,3,M,61,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6291564,1,1,3,F,64,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6291573,2,1,3,F,45,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6291600,1,1,4,M,57,1,1,P,V,1,"SAN DIEGO","SAN DIEGO",2014
6291618,1,1,1,M,56,3,1,L,G,0,"SAN DIEGO",SANTEE,2014
6291618,2,1,1,M,24,2,1,N,F,0,"SAN DIEGO",SANTEE,2014
6291618,3,1,3,M,23,1,0,P,-,3,"SAN DIEGO",SANTEE,2014
6291688,1,1,3,M,63,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6291688,2,1,2,M,42,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6291796,1,1,2,F,24,0,3,L,G,0,"SAN DIEGO",UNINCORPORATED,2014
6291796,2,1,3,M,28,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6291825,1,1,4,M,55,1,1,P,V,1,"SAN DIEGO","SAN DIEGO",2014
6291883,2,1,3,M,17,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6291912,1,1,3,F,39,1,0,P,-,1,"SAN DIEGO","SAN DIEGO",2014
6291946,1,1,2,F,3,0,6,P,Q,0,"SAN DIEGO",CARLSBAD,2014
6291946,2,1,3,F,51,1,9,-,-,0,"SAN DIEGO",CARLSBAD,2014
6291947,2,1,3,M,23,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6291993,2,1,3,M,41,1,9,-,-,3,"SAN DIEGO",POWAY,2014
6292007,1,1,3,M,15,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6292247,1,1,3,F,27,1,9,-,-,3,"SAN DIEGO",ESCONDIDO,2015
6292258,1,1,3,F,51,1,0,P,-,0,"SAN DIEGO","SAN DIEGO",2015
6292266,1,1,2,M,12,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2015
6292266,2,1,3,F,57,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2015
6292354,1,1,3,F,31,2,9,-,-,3,"SAN DIEGO","LEMON GROVE",2015
6292354,3,1,3,-,999,1,9,-,-,3,"SAN DIEGO","LEMON GROVE",2015
6292364,1,1,2,M,4,0,4,P,Q,0,"SAN DIEGO",UNINCORPORATED,2015
6292364,2,1,3,M,21,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2015
6292402,1,1,3,F,55,1,9,-,-,3,"SAN DIEGO","EL CAJON",2015
6292481,1,1,3,F,20,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2015
6292521,1,1,3,M,68,1,9,-,-,3,"SAN DIEGO",CORONADO,2015
6292574,1,1,3,F,74,1,9,-,-,3,"SAN DIEGO",VISTA,2015
6292639,1,1,3,M,27,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2015
6292641,1,1,3,M,77,1,9,P,-,0,"SAN DIEGO","SAN DIEGO",2015
6292653,1,1,3,M,61,1,9,-,-,3,"SAN DIEGO","LA MESA",2015
6292653,2,1,2,M,32,0,3,M,G,0,"SAN DIEGO","LA MESA",2015
6292653,2,2,2,F,998,0,6,M,G,0,"SAN DIEGO","LA MESA",2015
